borrower_id,segment,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,gst_filing_notes,collection_call_notes,label_bankrupt
MSME02046,MSME,0.0,-0.8689,0,1,0.6303,GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter. || Turnover declared in Jul filing dropped sharply versus prior period.,Complaint logged: borrower disputes penalty charges amid repayment difficulty.,1
MSME02047,MSME,-0.296,0.9156,0,1,0.4367,Steady monthly turnover reported in GST filings; no anomalies for Oct. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter.,"Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02048,MSME,-0.5267,0.0,0,0,0.5317,Steady monthly turnover reported in GST filings; no anomalies for Jul. || Steady monthly turnover reported in GST filings; no anomalies for May.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02049,MSME,-0.4215,0.0,1,1,0.7054,"Turnover declared in Sep filing dropped sharply versus prior period. || GSTR-3B filing delayed by 23 days for Jul. Late fee applicable. || GSTR-3B filing delayed by 41 days for Aug. Late fee applicable. || Nil/near-nil turnover reported in Feb GST return, inconsistent with loan ticket size.",Borrower requested restructuring due to declining order book. || Field visit report notes shutdown/reduced operations at business premises. || Field visit report notes shutdown/reduced operations at business premises.,0
MSME02050,MSME,-0.296,0.0,0,0,0.474,Regular GST compliance maintained. No late filing flags in Jan. || GST return for Nov filed within due date. ITC claims reconciled. || GSTR-3B filed on schedule for Nov. Turnover consistent with prior quarter.,Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02051,MSME,-0.296,0.6319,0,1,0.4792,Steady monthly turnover reported in GST filings; no anomalies for May. || GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GST return for Aug filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME02052,MSME,-0.5267,0.5903,0,0,0.4431,GST return for May filed within due date. ITC claims reconciled. || GST return for Oct filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Jul. || Regular GST compliance maintained. No late filing flags in Aug.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02053,MSME,0.0,0.0,0,1,0.5,Turnover declared in Nov filing dropped sharply versus prior period. || Turnover declared in Feb filing dropped sharply versus prior period.,Field visit report notes shutdown/reduced operations at business premises. || Borrower unresponsive to last two collection calls.,0
MSME02054,MSME,0.0,0.5903,0,0,0.3115,GSTR-3B filed on schedule for Mar. Turnover consistent with prior quarter. || GST return for Sep filed within due date. ITC claims reconciled.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02055,MSME,-0.5267,0.0,0,0,0.5317,Steady monthly turnover reported in GST filings; no anomalies for Mar. || GST return for Apr filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Nov. || GST return for Jul filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02056,MSME,-0.296,0.5903,0,0,0.3855,GST return for Jan filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter.,Courtesy call completed. No stress indicators noted.,0
MSME02057,MSME,-0.5267,0.9209,0,1,0.4935,GSTR-3B filed on schedule for Jun. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Sep. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Nov. || Regular GST compliance maintained. No late filing flags in Feb.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02058,MSME,-0.296,0.6319,0,1,0.4792,GSTR-3B filed on schedule for Jul. Turnover consistent with prior quarter. || GSTR-3B filed on schedule for Jan. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Aug.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02059,MSME,-0.5267,0.5903,0,0,0.4431,Regular GST compliance maintained. No late filing flags in Feb. || Regular GST compliance maintained. No late filing flags in Sep.,Courtesy call completed. No stress indicators noted.,0
MSME02060,MSME,-0.5267,0.5903,0,0,0.4431,Regular GST compliance maintained. No late filing flags in Feb. || Regular GST compliance maintained. No late filing flags in Apr.,Courtesy call completed. No stress indicators noted.,0
MSME02061,MSME,-0.296,0.6319,0,1,0.4792,GST return for Feb filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Feb. || GST return for Jan filed within due date. ITC claims reconciled. || GST return for Sep filed within due date. ITC claims reconciled.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02062,MSME,-0.296,0.8398,0,1,0.448,GST return for Apr filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for May. || GSTR-3B filed on schedule for Dec. Turnover consistent with prior quarter.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME02063,MSME,-0.296,0.6319,0,1,0.4792,Regular GST compliance maintained. No late filing flags in Jul. || GST return for Nov filed within due date. ITC claims reconciled.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME02064,MSME,-0.296,0.8255,0,0,0.3502,GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Jun.,Courtesy call completed. No stress indicators noted. || Courtesy call completed. No stress indicators noted.,0
MSME02065,MSME,-0.296,0.8398,0,1,0.448,Steady monthly turnover reported in GST filings; no anomalies for May. || GST return for Mar filed within due date. ITC claims reconciled.,"Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted.",0
MSME02066,MSME,-0.296,0.5903,0,0,0.3855,Regular GST compliance maintained. No late filing flags in Jul. || GST return for Mar filed within due date. ITC claims reconciled.,Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Courtesy call completed. No stress indicators noted.,0
MSME02067,MSME,-0.5267,0.9209,0,1,0.4935,Steady monthly turnover reported in GST filings; no anomalies for Mar. || GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,"Borrower reachable, no dispute raised, account in good standing. || Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02068,MSME,-0.6808,0.8398,0,1,0.5442,Regular GST compliance maintained. No late filing flags in Mar. || GSTR-3B filed on schedule for May. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Oct. || Steady monthly turnover reported in GST filings; no anomalies for Jul.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02069,MSME,-0.296,0.5903,0,0,0.3855,GSTR-3B filed on schedule for Aug. Turnover consistent with prior quarter. || Regular GST compliance maintained. No late filing flags in Nov. || GSTR-3B filed on schedule for Oct. Turnover consistent with prior quarter.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
MSME02070,MSME,-0.296,0.6319,0,1,0.4792,GST return for Feb filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Sep.,"Borrower reachable, no dispute raised, account in good standing. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.",0
MSME02071,MSME,-0.296,0.8398,0,1,0.448,GST return for Apr filed within due date. ITC claims reconciled. || GST return for Jan filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Dec.,"Courtesy call completed. No stress indicators noted. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02072,MSME,-0.296,0.6319,0,1,0.4792,GST return for Feb filed within due date. ITC claims reconciled. || Steady monthly turnover reported in GST filings; no anomalies for Nov.,"Borrower reachable, no dispute raised, account in good standing.",0
MSME02073,MSME,-0.5267,0.5903,0,0,0.4431,GST return for Jun filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Oct. || Steady monthly turnover reported in GST filings; no anomalies for Jan.,Courtesy call completed. No stress indicators noted.,0
MSME02074,MSME,-0.296,0.8398,0,1,0.448,GSTR-3B filed on schedule for Feb. Turnover consistent with prior quarter. || Steady monthly turnover reported in GST filings; no anomalies for Feb. || GSTR-3B filed on schedule for Apr. Turnover consistent with prior quarter.,"Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled. || Borrower reachable, no dispute raised, account in good standing.",0
MSME02075,MSME,-0.296,0.5903,0,0,0.3855,GST return for Apr filed within due date. ITC claims reconciled. || GST return for Apr filed within due date. ITC claims reconciled. || GST return for Nov filed within due date. ITC claims reconciled. || Regular GST compliance maintained. No late filing flags in Sep.,Courtesy call completed. No stress indicators noted. || Routine EMI reminder call placed. Borrower confirmed payment scheduled.,0
